user_id,group_id,preference,time,delete
16078,36928,TORTELLINI,"06/16/2023, 10:12:32",0
16078,36928,PESCE,"06/16/2023, 10:12:44",0
16078,36928,CARNE,"06/16/2023, 10:12:44",0
16078,36928,RISO,"06/16/2023, 10:12:49",0
16078,36928,VERDURE,"06/16/2023, 10:12:49",0
16077,36928,LEGUMI,"06/16/2023, 10:14:04",0
16077,36928,TORTELLINI,"06/16/2023, 10:14:29",0
16077,36928,PASTA,"06/16/2023, 10:14:40",0
16077,36928,PASTA,"06/16/2023, 10:14:46",0
16076,36928,TORTELLINI,"06/16/2023, 10:15:16",0
16077,36928,VERDURE,"06/16/2023, 10:15:38",0
16077,36928,VERDURE,"06/16/2023, 10:15:44",0
16077,36928,VERDURE,"06/16/2023, 10:15:57",0
16078,36928,PASTA,"06/16/2023, 10:16:15",0
16078,36928,PASTA,"06/16/2023, 10:16:21",0
16078,36928,PIZZA,"06/16/2023, 10:16:27",0
16078,36928,PIZZA,"06/16/2023, 10:16:33",0
16078,36928,LEGUMI,"06/16/2023, 10:16:39",0
16078,36928,LEGUMI,"06/16/2023, 10:16:45",0
16078,36928,CROSTACEI_E_MOLLUSCHI,"06/16/2023, 10:16:56",0
16078,36928,PASTA,"06/16/2023, 10:17:08",0
16078,36928,GNOCCHI,"06/16/2023, 10:17:08",0
16078,36928,PASTA,"06/16/2023, 10:17:20",0
14790,36928,CROSTACEI_E_MOLLUSCHI,"06/16/2023, 10:17:20",0
14790,36928,CROSTACEI_E_MOLLUSCHI,"06/16/2023, 10:17:20",0
16078,36928,GNOCCHI,"06/16/2023, 10:17:20",0
14790,36928,CARNE,"06/16/2023, 10:17:32",0
14790,36928,PASTA,"06/16/2023, 10:17:37",0
14790,36928,TORTELLINI,"06/16/2023, 10:17:43",0
14790,36928,PESCE,"06/16/2023, 10:17:43",0
16076,36928,PIZZA,"06/16/2023, 10:18:07",0
14790,36928,PIZZA,"06/16/2023, 10:18:13",0
16078,36928,CROSTACEI_E_MOLLUSCHI,"06/16/2023, 10:18:13",0
16078,36928,PIZZA,"06/16/2023, 10:18:34",0
16076,36928,LEGUMI,"06/16/2023, 10:18:51",0
14790,36931,CROSTACEI_E_MOLLUSCHI,"06/16/2023, 10:19:27",0
16082,36931,CARNE,"06/16/2023, 10:19:45",0
16082,36931,CROSTACEI_E_MOLLUSCHI,"06/16/2023, 10:19:51",0
16084,36931,TORTELLINI,"06/16/2023, 10:19:56",0
16084,36931,PESCE,"06/16/2023, 10:20:08",0
16084,36931,CARNE,"06/16/2023, 10:20:19",0
16084,36931,RISO,"06/16/2023, 10:20:19",0
16084,36931,VERDURE,"06/16/2023, 10:20:19",0
16083,36931,PIZZA,"06/16/2023, 10:20:25",0
16083,36931,CROSTACEI_E_MOLLUSCHI,"06/16/2023, 10:20:25",0
14790,36931,PASTA,"06/16/2023, 10:20:36",0
14790,36931,PIZZA,"06/16/2023, 10:20:36",0
14790,36931,TORTELLINI,"06/16/2023, 10:20:36",0
14790,36931,PESCE,"06/16/2023, 10:20:42",0
14790,36931,CARNE,"06/16/2023, 10:20:58",0
16083,36931,LEGUMI,"06/16/2023, 10:20:58",0
16083,36931,TORTELLINI,"06/16/2023, 10:21:10",0
16085,36931,PASTA,"06/16/2023, 10:21:26",0
16085,36931,CARNE,"06/16/2023, 10:21:26",0
16085,36931,RISO,"06/16/2023, 10:21:31",0
16085,36931,PESCE,"06/16/2023, 10:21:31",0
16085,36931,CROSTACEI_E_MOLLUSCHI,"06/16/2023, 10:21:37",0
16085,36931,TORTELLINI,"06/16/2023, 10:21:48",0
16085,36931,VERDURE,"06/16/2023, 10:21:48",0
16085,36931,LEGUMI,"06/16/2023, 10:21:54",0
16085,36931,GNOCCHI,"06/16/2023, 10:22:11",0
16085,36931,PIZZA,"06/16/2023, 10:22:11",0
14744,36933,VERDURE,"06/16/2023, 10:50:16",0
14735,36942,PASTA,"06/16/2023, 10:57:03",0
14809,36947,PASTA,"06/16/2023, 11:01:51",0
14720,36949,PIZZA,"06/16/2023, 11:02:58",0
14720,36949,CROSTACEI_E_MOLLUSCHI,"06/16/2023, 11:03:24",0
14720,36949,PIZZA,"06/16/2023, 11:03:29",0
14720,36949,PASTA,"06/16/2023, 11:03:35",0
14720,36949,PASTA,"06/16/2023, 11:03:41",0
14720,36949,CARNE,"06/16/2023, 11:03:58",0
16104,36949,PASTA,"06/16/2023, 11:04:08",0
16104,36949,PIZZA,"06/16/2023, 11:04:14",0
16105,36949,PIZZA,"06/16/2023, 11:04:26",0
16105,36949,PASTA,"06/16/2023, 11:04:32",0
16106,36949,PIZZA,"06/16/2023, 11:04:40",0
16106,36949,PASTA,"06/16/2023, 11:04:45",0
16107,36949,PIZZA,"06/16/2023, 11:04:52",0
14720,36950,CARNE,"06/16/2023, 11:06:02",0
14720,36950,CROSTACEI_E_MOLLUSCHI,"06/16/2023, 11:06:08",0
14720,36951,PIZZA,"06/16/2023, 11:08:09",0
14720,36951,CROSTACEI_E_MOLLUSCHI,"06/16/2023, 11:08:30",0
14720,36951,PIZZA,"06/16/2023, 11:08:41",0
14720,36951,CARNE,"06/16/2023, 11:08:47",0
16110,36951,PASTA,"06/16/2023, 11:08:55",0
16110,36951,PIZZA,"06/16/2023, 11:09:01",0
16111,36951,PASTA,"06/16/2023, 11:09:09",0
16111,36951,PIZZA,"06/16/2023, 11:09:15",0
16112,36951,PASTA,"06/16/2023, 11:09:22",0
16112,36951,CROSTACEI_E_MOLLUSCHI,"06/16/2023, 11:09:34",0
16113,36951,CROSTACEI_E_MOLLUSCHI,"06/16/2023, 11:09:34",0
16113,36951,PASTA,"06/16/2023, 11:09:40",0
14912,36961,CARNE,"06/16/2023, 11:22:21",0
14639,36963,PASTA,"06/16/2023, 11:23:40",0
14669,36965,TORTELLINI,"06/16/2023, 11:25:11",0
14932,36966,PIZZA,"06/16/2023, 11:26:04",0
14932,36966,CROSTACEI_E_MOLLUSCHI,"06/16/2023, 11:26:10",0
14641,36968,CARNE,"06/16/2023, 11:32:55",0
14641,36968,CROSTACEI_E_MOLLUSCHI,"06/16/2023, 11:32:55",0
14642,36969,PASTA,"06/16/2023, 11:34:02",0
14643,36970,PASTA,"06/16/2023, 11:34:50",0
14646,36975,VERDURE,"06/16/2023, 11:37:19",0
14647,36976,CARNE,"06/16/2023, 11:37:58",0
14649,36978,CARNE,"06/16/2023, 11:39:47",0
14650,36979,PESCE,"06/16/2023, 11:40:23",0
14651,36980,PASTA,"06/16/2023, 11:41:10",0
14651,36980,PIZZA,"06/16/2023, 11:41:16",0
14652,36981,PASTA,"06/16/2023, 11:42:01",0
14653,36982,PASTA,"06/16/2023, 11:55:24",0
14654,36983,PESCE,"06/16/2023, 11:56:03",0
14655,36984,PIZZA,"06/16/2023, 11:56:39",0
14656,36985,PIZZA,"06/16/2023, 11:57:23",0
14656,36985,CROSTACEI_E_MOLLUSCHI,"06/16/2023, 11:57:29",0
14657,36986,CARNE,"06/16/2023, 11:58:05",0
14659,36988,PIZZA,"06/16/2023, 11:59:12",0
14660,36989,CARNE,"06/16/2023, 11:59:45",0
14661,36990,PIZZA,"06/16/2023, 12:00:26",0
14662,36991,PIZZA,"06/16/2023, 12:00:56",0
14664,36995,PIZZA,"06/16/2023, 12:02:18",0
14665,36996,PIZZA,"06/16/2023, 12:03:02",0
14666,36997,PASTA,"06/16/2023, 12:03:45",0
14667,36998,PASTA,"06/16/2023, 12:04:25",0
14667,36998,PIZZA,"06/16/2023, 12:04:36",0
14667,36998,CROSTACEI_E_MOLLUSCHI,"06/16/2023, 12:04:36",0
14668,36999,TORTELLINI,"06/16/2023, 12:05:17",0
14670,37001,VERDURE,"06/16/2023, 12:06:50",0
14671,37002,PIZZA,"06/16/2023, 12:07:22",0
14673,37003,PASTA,"06/16/2023, 12:08:03",0
14674,37004,PIZZA,"06/16/2023, 12:08:36",0
14675,37005,PASTA,"06/16/2023, 12:09:12",0
14675,37005,PIZZA,"06/16/2023, 12:09:18",0
14676,37006,PASTA,"06/16/2023, 12:09:54",0
14677,37007,CARNE,"06/16/2023, 12:10:49",0
14677,37007,PESCE,"06/16/2023, 12:10:56",0
14678,37008,PASTA,"06/16/2023, 12:11:37",0
14678,37008,PIZZA,"06/16/2023, 12:11:43",0
14678,37008,LEGUMI,"06/16/2023, 12:11:49",0
14678,37008,VERDURE,"06/16/2023, 12:11:56",0
14678,37008,RISO,"06/16/2023, 12:12:02",0
14679,37009,LEGUMI,"06/16/2023, 12:12:40",0
14680,37010,LEGUMI,"06/16/2023, 12:13:23",0
14681,37011,CROSTACEI_E_MOLLUSCHI,"06/16/2023, 12:14:01",0
14683,37013,VERDURE,"06/16/2023, 12:15:21",0
14684,37014,PIZZA,"06/16/2023, 12:15:56",0
14685,37015,TORTELLINI,"06/16/2023, 12:16:32",0
14721,37016,VERDURE,"06/16/2023, 12:16:52",0
14686,37017,PIZZA,"06/16/2023, 12:17:13",0
14687,37018,CARNE,"06/16/2023, 12:17:56",0
14688,37019,PIZZA,"06/16/2023, 12:18:34",0
14688,37020,CROSTACEI_E_MOLLUSCHI,"06/16/2023, 12:19:13",0
14689,37021,PASTA,"06/16/2023, 12:19:55",0
14689,37021,PIZZA,"06/16/2023, 12:20:01",0
14689,37021,VERDURE,"06/16/2023, 12:20:07",0
14690,37022,CARNE,"06/16/2023, 12:20:46",0
14691,37023,PIZZA,"06/16/2023, 12:21:18",0
14692,37025,PIZZA,"06/16/2023, 12:22:06",0
14693,37026,PIZZA,"06/16/2023, 12:22:45",0
14693,37026,VERDURE,"06/16/2023, 12:22:51",0
14694,37027,CARNE,"06/16/2023, 12:23:34",0
14695,37028,CARNE,"06/16/2023, 12:24:34",0
14696,37029,PASTA,"06/16/2023, 12:25:11",0
14701,37035,PASTA,"06/16/2023, 12:31:33",0
14701,37035,TORTELLINI,"06/16/2023, 12:31:33",0
14702,37036,CARNE,"06/16/2023, 12:32:17",0
14702,37036,RISO,"06/16/2023, 12:32:22",0
14703,37037,PASTA,"06/16/2023, 12:33:06",0
14703,37037,CROSTACEI_E_MOLLUSCHI,"06/16/2023, 12:33:12",0
14717,37038,PASTA,"06/16/2023, 12:33:37",0
14717,37038,TORTELLINI,"06/16/2023, 12:33:37",0
14704,37039,CARNE,"06/16/2023, 12:33:55",0
14705,37041,PASTA,"06/16/2023, 12:34:29",0
14706,37042,PASTA,"06/16/2023, 12:35:07",0
14707,37043,PASTA,"06/16/2023, 12:36:01",0
14707,37043,VERDURE,"06/16/2023, 12:36:07",0
14708,37044,PASTA,"06/16/2023, 12:36:49",0
14710,37047,PIZZA,"06/16/2023, 12:38:03",0
14711,37048,CROSTACEI_E_MOLLUSCHI,"06/16/2023, 12:38:39",0
14713,37050,PASTA,"06/16/2023, 12:39:42",0
14713,37050,GNOCCHI,"06/16/2023, 12:39:48",0
14714,37051,PESCE,"06/16/2023, 12:40:21",0
14715,37052,CARNE,"06/16/2023, 12:41:00",0
14716,37053,PASTA,"06/16/2023, 12:41:38",0
14716,37053,PIZZA,"06/16/2023, 12:41:38",0
14716,37053,PESCE,"06/16/2023, 12:41:38",0
14717,37054,PIZZA,"06/16/2023, 12:42:23",0
14718,37055,TORTELLINI,"06/16/2023, 12:43:02",0
14720,37057,CARNE,"06/16/2023, 12:44:14",0
14720,37057,CROSTACEI_E_MOLLUSCHI,"06/16/2023, 12:44:20",0
14722,37059,PIZZA,"06/16/2023, 12:45:38",0
14728,37060,PASTA,"06/16/2023, 12:46:12",0
14730,37063,CROSTACEI_E_MOLLUSCHI,"06/16/2023, 12:47:27",0
14731,37064,PASTA,"06/16/2023, 12:48:01",0
14732,37066,TORTELLINI,"06/16/2023, 12:48:47",0
14733,37067,PASTA,"06/16/2023, 12:49:21",0
14733,37067,PIZZA,"06/16/2023, 12:49:27",0
14734,37069,PASTA,"06/16/2023, 12:50:04",0
14734,37069,PIZZA,"06/16/2023, 12:50:09",0
14734,37069,GNOCCHI,"06/16/2023, 12:50:15",0
14735,37070,PIZZA,"06/16/2023, 12:50:56",0
14736,37071,CARNE,"06/16/2023, 12:51:39",0
14733,37075,CARNE,"06/16/2023, 12:59:33",0
14642,37077,PIZZA,"06/16/2023, 13:10:12",0
14739,37082,PASTA,"06/16/2023, 13:17:28",0
16249,37082,PIZZA,"06/16/2023, 13:17:39",0
16249,37082,CROSTACEI_E_MOLLUSCHI,"06/16/2023, 13:17:45",0
16250,37082,CARNE,"06/16/2023, 13:17:51",0
16250,37082,PIZZA,"06/16/2023, 13:17:57",0
16251,37082,TORTELLINI,"06/16/2023, 13:18:03",0
16251,37082,CARNE,"06/16/2023, 13:18:16",0
16252,37082,PASTA,"06/16/2023, 13:18:22",0
16253,37081,TORTELLINI,"06/16/2023, 13:18:28",0
16253,37081,PIZZA,"06/16/2023, 13:18:28",0
16253,37081,PASTA,"06/16/2023, 13:18:28",0
14710,37081,PASTA,"06/16/2023, 13:19:43",0
14710,37081,PIZZA,"06/16/2023, 13:19:49",0
16253,37081,CARNE,"06/16/2023, 13:22:19",0
16253,37081,CROSTACEI_E_MOLLUSCHI,"06/16/2023, 13:22:26",0
16253,37081,VERDURE,"06/16/2023, 13:22:32",0
14710,37081,CARNE,"06/16/2023, 13:22:38",0
14710,37081,CROSTACEI_E_MOLLUSCHI,"06/16/2023, 13:22:44",0
14710,37081,PESCE,"06/16/2023, 13:22:50",0
14710,37081,TORTELLINI,"06/16/2023, 13:23:03",0
14710,37081,CARNE,"06/16/2023, 13:23:05",0
14710,37081,PESCE,"06/16/2023, 13:23:11",0
14710,37081,CROSTACEI_E_MOLLUSCHI,"06/16/2023, 13:23:17",0
16253,37081,CARNE,"06/16/2023, 13:23:24",0
16253,37081,VERDURE,"06/16/2023, 13:23:30",0
14710,37083,PASTA,"06/16/2023, 13:35:07",0
14710,37083,TORTELLINI,"06/16/2023, 13:35:07",0
16255,37083,TORTELLINI,"06/16/2023, 13:35:48",0
16255,37083,PIZZA,"06/16/2023, 13:35:54",0
16255,37083,PASTA,"06/16/2023, 13:36:00",0
14737,37084,CROSTACEI_E_MOLLUSCHI,"06/16/2023, 13:47:35",0
14738,37085,CARNE,"06/16/2023, 13:48:12",0
14739,37087,PIZZA,"06/16/2023, 13:48:48",0
14740,37088,CARNE,"06/16/2023, 13:49:42",0
14741,37089,PASTA,"06/16/2023, 13:50:22",0
14742,37090,PASTA,"06/16/2023, 13:50:57",0
14745,37093,CROSTACEI_E_MOLLUSCHI,"06/16/2023, 13:52:46",0
14751,37099,PASTA,"06/16/2023, 13:57:38",0
14752,37100,PIZZA,"06/16/2023, 13:58:14",0
14753,37102,PASTA,"06/16/2023, 13:58:45",0
14753,37102,PESCE,"06/16/2023, 13:58:51",0
14753,37103,PIZZA,"06/16/2023, 13:59:33",0
14754,37104,TORTELLINI,"06/16/2023, 14:00:05",0
14754,37104,VERDURE,"06/16/2023, 14:00:11",0
14755,37105,PASTA,"06/16/2023, 14:00:44",0
14756,37106,TORTELLINI,"06/16/2023, 14:01:16",0
14757,37107,PIZZA,"06/16/2023, 14:01:54",0
14758,37108,PESCE,"06/16/2023, 14:02:25",0
14759,37109,PASTA,"06/16/2023, 14:02:58",0
14759,37109,PIZZA,"06/16/2023, 14:02:58",0
14759,37109,CROSTACEI_E_MOLLUSCHI,"06/16/2023, 14:03:04",0
14760,37110,PASTA,"06/16/2023, 14:03:47",0
14761,37111,CARNE,"06/16/2023, 14:04:25",0
14762,37112,TORTELLINI,"06/16/2023, 14:05:03",0
14763,37113,PASTA,"06/16/2023, 14:05:41",0
14764,37114,PASTA,"06/16/2023, 14:06:18",0
14765,37115,PIZZA,"06/16/2023, 14:06:50",0
14765,37115,PESCE,"06/16/2023, 14:06:56",0
14767,37116,PIZZA,"06/16/2023, 14:07:42",0
14768,37117,CARNE,"06/16/2023, 14:08:31",0
14768,37117,VERDURE,"06/16/2023, 14:08:37",0
14769,37118,PASTA,"06/16/2023, 14:10:21",0
14773,37121,PIZZA,"06/16/2023, 14:12:34",0
14774,37122,CARNE,"06/16/2023, 14:13:04",0
14775,37123,CROSTACEI_E_MOLLUSCHI,"06/16/2023, 14:13:34",0
14776,37124,PASTA,"06/16/2023, 14:14:11",0
14776,37124,PIZZA,"06/16/2023, 14:14:17",0
14776,37124,LEGUMI,"06/16/2023, 14:14:23",0
14776,37124,VERDURE,"06/16/2023, 14:14:29",0
14776,37124,RISO,"06/16/2023, 14:14:35",0
14778,37125,CARNE,"06/16/2023, 14:15:09",0
14779,37126,CARNE,"06/16/2023, 14:15:39",0
14779,37126,VERDURE,"06/16/2023, 14:15:45",0
14780,37127,PASTA,"06/16/2023, 14:16:27",0
14782,37128,PASTA,"06/16/2023, 14:16:57",0
14782,37128,VERDURE,"06/16/2023, 14:17:03",0
14783,37129,TORTELLINI,"06/16/2023, 14:17:43",0
14784,37130,PASTA,"06/16/2023, 14:18:24",0
14785,37131,PASTA,"06/16/2023, 14:19:03",0
14785,37131,VERDURE,"06/16/2023, 14:19:09",0
14786,37132,LEGUMI,"06/16/2023, 14:19:42",0
14787,37133,CARNE,"06/16/2023, 14:20:27",0
14787,37133,PESCE,"06/16/2023, 14:20:33",0
14789,37135,CARNE,"06/16/2023, 14:21:34",0
14790,37136,CARNE,"06/16/2023, 14:22:41",0
14791,37137,PIZZA,"06/16/2023, 14:23:18",0
14792,37138,CARNE,"06/16/2023, 14:23:48",0
14792,37138,PESCE,"06/16/2023, 14:23:54",0
14792,37138,RISO,"06/16/2023, 14:23:59",0
14798,37145,RISO,"06/16/2023, 14:28:15",0
14799,37146,PIZZA,"06/16/2023, 14:28:51",0
14800,37147,PIZZA,"06/16/2023, 14:29:30",0
14801,37148,CARNE,"06/16/2023, 14:30:00",0
14802,37149,PIZZA,"06/16/2023, 14:30:32",0
14803,37150,PASTA,"06/16/2023, 14:31:09",0
14805,37152,PIZZA,"06/16/2023, 14:32:24",0
14806,37153,CROSTACEI_E_MOLLUSCHI,"06/16/2023, 14:32:57",0
14807,37154,PIZZA,"06/16/2023, 14:33:27",0
14808,37155,TORTELLINI,"06/16/2023, 14:34:14",0
14808,37155,RISO,"06/16/2023, 14:34:20",0
14809,37156,CARNE,"06/16/2023, 14:34:58",0
14905,37162,TORTELLINI,"06/16/2023, 14:38:55",0
14906,37163,PIZZA,"06/16/2023, 14:39:27",0
14908,37165,PIZZA,"06/16/2023, 14:40:30",0
14920,37170,PIZZA,"06/16/2023, 14:47:04",0
14923,37171,TORTELLINI,"06/16/2023, 14:47:41",0
14924,37172,PASTA,"06/16/2023, 14:48:22",0
14927,37173,CARNE,"06/16/2023, 14:49:11",0
14927,37173,TORTELLINI,"06/16/2023, 14:49:17",0
14927,37173,CROSTACEI_E_MOLLUSCHI,"06/16/2023, 14:49:23",0
14930,37174,PASTA,"06/16/2023, 14:50:01",0
14930,37174,CROSTACEI_E_MOLLUSCHI,"06/16/2023, 14:50:08",0
14933,37175,VERDURE,"06/16/2023, 14:50:47",0
14912,37177,PIZZA,"06/16/2023, 14:52:30",0
16353,37180,PIZZA,"06/16/2023, 14:56:39",0
16352,37180,PIZZA,"06/16/2023, 14:56:54",0
16352,37180,CARNE,"06/16/2023, 14:57:06",0
16352,37180,CARNE,"06/16/2023, 14:57:13",0
16357,37183,PIZZA,"06/16/2023, 15:00:38",0
16358,37183,PIZZA,"06/16/2023, 15:00:44",0
16361,37184,PIZZA,"06/16/2023, 15:02:08",0
16361,37184,PIZZA,"06/16/2023, 15:02:14",0
16361,37184,PIZZA,"06/16/2023, 15:02:21",0
16360,37184,PIZZA,"06/16/2023, 15:02:27",0
16360,37184,VERDURE,"06/16/2023, 15:02:34",0
16360,37184,CROSTACEI_E_MOLLUSCHI,"06/16/2023, 15:02:41",0
16360,37184,CROSTACEI_E_MOLLUSCHI,"06/16/2023, 15:02:47",0
16360,37184,VERDURE,"06/16/2023, 15:02:47",0
16360,37184,PIZZA,"06/16/2023, 15:03:01",0
16360,37184,PIZZA,"06/16/2023, 15:03:01",0
14908,37186,PESCE,"06/16/2023, 15:04:38",0
16365,37187,PIZZA,"06/16/2023, 15:05:20",0
16365,37187,PASTA,"06/16/2023, 15:05:32",0
16365,37187,PASTA,"06/16/2023, 15:05:38",0
16365,37187,PESCE,"06/16/2023, 15:05:38",0
16365,37187,PESCE,"06/16/2023, 15:05:44",0
16365,37187,LEGUMI,"06/16/2023, 15:05:50",0
16366,37187,PIZZA,"06/16/2023, 15:05:56",0
16366,37187,CROSTACEI_E_MOLLUSCHI,"06/16/2023, 15:06:02",0
14748,37199,CARNE,"06/16/2023, 15:35:20",0
14748,37199,VERDURE,"06/16/2023, 15:35:32",0
16379,37199,CARNE,"06/16/2023, 15:35:51",0
16379,37199,PIZZA,"06/16/2023, 15:35:57",0
16380,37199,PIZZA,"06/16/2023, 15:36:03",0
16380,37199,CROSTACEI_E_MOLLUSCHI,"06/16/2023, 15:36:09",0
16381,37199,TORTELLINI,"06/16/2023, 15:36:22",0
16381,37199,CARNE,"06/16/2023, 15:36:28",0
16381,37199,CROSTACEI_E_MOLLUSCHI,"06/16/2023, 15:36:34",0
16381,37199,PIZZA,"06/16/2023, 15:36:34",0
14748,37199,VERDURE,"06/16/2023, 15:36:57",0
14748,37199,PESCE,"06/16/2023, 15:37:04",0
14748,37199,CARNE,"06/16/2023, 15:37:10",0
14748,37199,VERDURE,"06/16/2023, 15:38:42",0
14748,37199,PIZZA,"06/16/2023, 15:38:55",0
14748,37199,VERDURE,"06/16/2023, 15:39:01",0
14899,37206,LEGUMI,"06/16/2023, 15:57:46",0
14782,37208,PIZZA,"06/16/2023, 16:05:22",0
14889,37207,CARNE,"06/16/2023, 16:11:45",0
14750,37220,CARNE,"06/16/2023, 22:21:06",0
14750,37220,TORTELLINI,"06/16/2023, 22:21:06",0
14750,37221,PIZZA,"06/16/2023, 22:28:05",0
14750,37221,CROSTACEI_E_MOLLUSCHI,"06/16/2023, 22:28:28",0
14750,37221,CARNE,"06/16/2023, 22:28:34",0
14750,37221,PIZZA,"06/16/2023, 22:28:40",0
14750,37221,TORTELLINI,"06/16/2023, 22:28:46",0
16408,37221,CROSTACEI_E_MOLLUSCHI,"06/16/2023, 22:28:52",0
16408,37221,CARNE,"06/16/2023, 22:28:52",0
16408,37221,PIZZA,"06/16/2023, 22:28:52",0
16409,37221,PESCE,"06/16/2023, 22:28:58",0
16409,37221,GNOCCHI,"06/16/2023, 22:28:58",0
16409,37221,TORTELLINI,"06/16/2023, 22:29:04",0
16409,37221,VERDURE,"06/16/2023, 22:29:16",0
16409,37221,RISO,"06/16/2023, 22:29:22",0
16410,37221,VERDURE,"06/16/2023, 22:29:29",0
16410,37221,PIZZA,"06/16/2023, 22:29:35",0
16410,37221,PASTA,"06/16/2023, 22:29:35",0
16410,37221,TORTELLINI,"06/16/2023, 22:29:41",0
16420,37229,CARNE,"06/16/2023, 23:21:16",0
16420,37229,VERDURE,"06/16/2023, 23:21:16",0
16421,37229,CARNE,"06/16/2023, 23:21:29",0
16421,37229,PASTA,"06/16/2023, 23:21:35",0
14745,37229,PIZZA,"06/16/2023, 23:21:44",0
14745,37229,PASTA,"06/16/2023, 23:21:50",0
16420,37229,PASTA,"06/16/2023, 23:21:56",0
16421,37229,VERDURE,"06/16/2023, 23:22:02",0
14668,37230,CROSTACEI_E_MOLLUSCHI,"06/16/2023, 23:26:20",0
16423,37230,TORTELLINI,"06/16/2023, 23:26:35",0
16423,37230,CARNE,"06/16/2023, 23:26:41",0
16423,37230,PIZZA,"06/16/2023, 23:26:47",0
16423,37230,CROSTACEI_E_MOLLUSCHI,"06/16/2023, 23:26:53",0
16423,37230,PASTA,"06/16/2023, 23:27:00",0
16423,37230,TORTELLINI,"06/16/2023, 23:27:15",0
14761,37237,PIZZA,"06/17/2023, 10:38:44",0
14675,37250,CARNE,"06/17/2023, 16:09:35",0
14720,37253,PIZZA,"06/17/2023, 16:44:28",0
16453,37253,PASTA,"06/17/2023, 16:45:03",0
16453,37253,CARNE,"06/17/2023, 16:45:13",0
14920,37255,PESCE,"06/17/2023, 16:54:36",0
14920,37255,PASTA,"06/17/2023, 16:54:59",0
14920,37255,PESCE,"06/17/2023, 16:55:06",0
16458,37255,TORTELLINI,"06/17/2023, 16:55:12",0
16458,37255,GNOCCHI,"06/17/2023, 16:55:18",0
16458,37255,PASTA,"06/17/2023, 16:55:31",0
16459,37255,PESCE,"06/17/2023, 16:55:31",0
16460,37255,PASTA,"06/17/2023, 16:55:37",0
16459,37255,PASTA,"06/17/2023, 16:55:43",0
16460,37255,CARNE,"06/17/2023, 16:55:49",0
16460,37255,PASTA,"06/17/2023, 16:56:15",0
16460,37255,CROSTACEI_E_MOLLUSCHI,"06/17/2023, 16:56:21",0
16460,37255,CARNE,"06/17/2023, 16:56:27",0
16460,37255,CARNE,"06/17/2023, 16:56:33",0
14902,37256,PIZZA,"06/17/2023, 16:59:54",0
14902,37256,PESCE,"06/17/2023, 17:00:15",0
14902,37256,PIZZA,"06/17/2023, 17:00:21",0
16462,37256,PASTA,"06/17/2023, 17:00:27",0
16462,37256,CARNE,"06/17/2023, 17:00:34",0
16463,37256,PIZZA,"06/17/2023, 17:00:40",0
16463,37256,PASTA,"06/17/2023, 17:00:53",0
14791,37277,CROSTACEI_E_MOLLUSCHI,"06/18/2023, 02:34:07",0
16492,37281,CROSTACEI_E_MOLLUSCHI,"06/18/2023, 10:53:01",0
14801,37282,GNOCCHI,"06/18/2023, 11:08:32",0
14801,37282,CROSTACEI_E_MOLLUSCHI,"06/18/2023, 11:13:56",0
14801,37282,CROSTACEI_E_MOLLUSCHI,"06/18/2023, 11:14:03",0
14801,37282,PIZZA,"06/18/2023, 11:14:15",0
14801,37282,PIZZA,"06/18/2023, 11:14:34",0
14801,37282,PIZZA,"06/18/2023, 11:14:40",0
14801,37282,PASTA,"06/18/2023, 11:14:47",0
16494,37282,PIZZA,"06/18/2023, 11:15:17",0
16494,37282,PASTA,"06/18/2023, 11:15:17",0
16494,37282,CROSTACEI_E_MOLLUSCHI,"06/18/2023, 11:15:23",0
16494,37282,TORTELLINI,"06/18/2023, 11:15:36",0
16495,37282,CARNE,"06/18/2023, 11:15:36",0
16495,37282,PESCE,"06/18/2023, 11:15:43",0
16495,37282,CROSTACEI_E_MOLLUSCHI,"06/18/2023, 11:15:49",0
14801,37282,CROSTACEI_E_MOLLUSCHI,"06/18/2023, 11:15:56",0
16494,37282,TORTELLINI,"06/18/2023, 11:19:33",0
16495,37282,PASTA,"06/18/2023, 11:26:47",0
14671,37283,PESCE,"06/18/2023, 11:27:29",0
16497,37283,TORTELLINI,"06/18/2023, 11:27:38",0
16497,37283,PASTA,"06/18/2023, 11:27:44",0
16498,37283,TORTELLINI,"06/18/2023, 11:27:51",0
16498,37283,VERDURE,"06/18/2023, 11:27:57",0
14671,37283,TORTELLINI,"06/18/2023, 11:29:35",0
14671,37283,VERDURE,"06/18/2023, 11:29:42",0
14671,37283,PESCE,"06/18/2023, 11:29:48",0
14671,37284,TORTELLINI,"06/18/2023, 11:30:59",0
14671,37284,VERDURE,"06/18/2023, 11:31:05",0
16500,37284,TORTELLINI,"06/18/2023, 11:31:18",0
16500,37284,PASTA,"06/18/2023, 11:31:25",0
16501,37284,TORTELLINI,"06/18/2023, 11:31:31",0
16501,37284,VERDURE,"06/18/2023, 11:31:37",0
14671,37284,TORTELLINI,"06/18/2023, 11:31:43",0
14671,37284,PESCE,"06/18/2023, 11:31:56",0
14671,37284,VERDURE,"06/18/2023, 11:32:02",0
14671,37284,GNOCCHI,"06/18/2023, 11:32:08",0
14792,37294,TORTELLINI,"06/18/2023, 12:58:59",0
14720,37303,CROSTACEI_E_MOLLUSCHI,"06/18/2023, 15:48:54",0
