,user_id,group_id,preference,time,delete
1461,14748,37199,VERDURE,"06/16/2023, 15:36:57",1
1462,14748,37199,PESCE,"06/16/2023, 15:37:04",0
1463,14748,37199,CARNE,"06/16/2023, 15:37:10",1
1464,14748,37199,VERDURE,"06/16/2023, 15:38:42",0
1465,14748,37199,PIZZA,"06/16/2023, 15:38:55",0
1466,14748,37199,VERDURE,"06/16/2023, 15:39:01",1
1467,14899,37206,LEGUMI,"06/16/2023, 15:57:46",0
1468,14782,37208,PIZZA,"06/16/2023, 16:05:22",0
1469,14889,37207,CARNE,"06/16/2023, 16:11:45",0
1470,14750,37220,CARNE,"06/16/2023, 22:21:06",0
1471,14750,37220,TORTELLINI,"06/16/2023, 22:21:06",0
1472,14750,37221,PIZZA,"06/16/2023, 22:28:05",0
1473,14750,37221,CROSTACEI_E_MOLLUSCHI,"06/16/2023, 22:28:28",0
1474,14750,37221,CARNE,"06/16/2023, 22:28:34",0
1475,14750,37221,PIZZA,"06/16/2023, 22:28:40",1
1476,14750,37221,TORTELLINI,"06/16/2023, 22:28:46",0
1477,16408,37221,CROSTACEI_E_MOLLUSCHI,"06/16/2023, 22:28:52",0
1478,16408,37221,CARNE,"06/16/2023, 22:28:52",0
1479,16408,37221,PIZZA,"06/16/2023, 22:28:52",0
1480,16409,37221,PESCE,"06/16/2023, 22:28:58",0
1481,16409,37221,GNOCCHI,"06/16/2023, 22:28:58",0
1482,16409,37221,TORTELLINI,"06/16/2023, 22:29:04",0
1483,16409,37221,VERDURE,"06/16/2023, 22:29:16",0
1484,16409,37221,RISO,"06/16/2023, 22:29:22",0
1485,16410,37221,VERDURE,"06/16/2023, 22:29:29",0
1486,16410,37221,PIZZA,"06/16/2023, 22:29:35",0
1487,16410,37221,PASTA,"06/16/2023, 22:29:35",0
1488,16410,37221,TORTELLINI,"06/16/2023, 22:29:41",0
1489,16420,37229,CARNE,"06/16/2023, 23:21:16",0
1490,16420,37229,VERDURE,"06/16/2023, 23:21:16",0
1491,16421,37229,CARNE,"06/16/2023, 23:21:29",0
1492,16421,37229,PASTA,"06/16/2023, 23:21:35",0
1493,14745,37229,PIZZA,"06/16/2023, 23:21:44",0
1494,14745,37229,PASTA,"06/16/2023, 23:21:50",0
1495,16420,37229,PASTA,"06/16/2023, 23:21:56",0
1496,16421,37229,VERDURE,"06/16/2023, 23:22:02",0
1497,14668,37230,CROSTACEI_E_MOLLUSCHI,"06/16/2023, 23:26:20",0
1498,16423,37230,TORTELLINI,"06/16/2023, 23:26:35",0
1499,16423,37230,CARNE,"06/16/2023, 23:26:41",0
1500,16423,37230,PIZZA,"06/16/2023, 23:26:47",0
1501,16423,37230,CROSTACEI_E_MOLLUSCHI,"06/16/2023, 23:26:53",0
1502,16423,37230,PASTA,"06/16/2023, 23:27:00",0
1503,16423,37230,TORTELLINI,"06/16/2023, 23:27:15",1
1504,14761,37237,PIZZA,"06/17/2023, 10:38:44",0
1505,14675,37250,CARNE,"06/17/2023, 16:09:35",0
1506,14720,37253,PIZZA,"06/17/2023, 16:44:28",0
1507,16453,37253,PASTA,"06/17/2023, 16:45:03",0
1508,16453,37253,CARNE,"06/17/2023, 16:45:13",0
1509,14920,37255,PESCE,"06/17/2023, 16:54:36",0
1510,14920,37255,PASTA,"06/17/2023, 16:54:59",0
1511,14920,37255,PESCE,"06/17/2023, 16:55:06",1
1512,16458,37255,TORTELLINI,"06/17/2023, 16:55:12",0
1513,16458,37255,GNOCCHI,"06/17/2023, 16:55:18",0
1514,16458,37255,PASTA,"06/17/2023, 16:55:31",0
1515,16459,37255,PESCE,"06/17/2023, 16:55:31",0
1516,16460,37255,PASTA,"06/17/2023, 16:55:37",0
1517,16459,37255,PASTA,"06/17/2023, 16:55:43",0
1518,16460,37255,CARNE,"06/17/2023, 16:55:49",0
1519,16460,37255,PASTA,"06/17/2023, 16:56:15",1
1520,16460,37255,CROSTACEI_E_MOLLUSCHI,"06/17/2023, 16:56:21",0
1521,16460,37255,CARNE,"06/17/2023, 16:56:27",1
1522,16460,37255,CARNE,"06/17/2023, 16:56:33",0
1523,14902,37256,PIZZA,"06/17/2023, 16:59:54",0
1524,14902,37256,PESCE,"06/17/2023, 17:00:15",0
1525,14902,37256,PIZZA,"06/17/2023, 17:00:21",1
1526,16462,37256,PASTA,"06/17/2023, 17:00:27",0
1527,16462,37256,CARNE,"06/17/2023, 17:00:34",0
1528,16463,37256,PIZZA,"06/17/2023, 17:00:40",0
1529,16463,37256,PASTA,"06/17/2023, 17:00:53",0
1530,14791,37277,CROSTACEI_E_MOLLUSCHI,"06/18/2023, 02:34:07",0
1531,16492,37281,CROSTACEI_E_MOLLUSCHI,"06/18/2023, 10:53:01",0
1532,14801,37282,GNOCCHI,"06/18/2023, 11:08:32",0
1533,14801,37282,CROSTACEI_E_MOLLUSCHI,"06/18/2023, 11:13:56",0
1534,14801,37282,CROSTACEI_E_MOLLUSCHI,"06/18/2023, 11:14:03",1
1535,14801,37282,PIZZA,"06/18/2023, 11:14:15",0
1536,14801,37282,PIZZA,"06/18/2023, 11:14:34",1
1537,14801,37282,PIZZA,"06/18/2023, 11:14:40",0
1538,14801,37282,PASTA,"06/18/2023, 11:14:47",0
1539,16494,37282,PIZZA,"06/18/2023, 11:15:17",0
1540,16494,37282,PASTA,"06/18/2023, 11:15:17",0
1541,16494,37282,CROSTACEI_E_MOLLUSCHI,"06/18/2023, 11:15:23",0
1542,16494,37282,TORTELLINI,"06/18/2023, 11:15:36",0
1543,16495,37282,CARNE,"06/18/2023, 11:15:36",0
1544,16495,37282,PESCE,"06/18/2023, 11:15:43",0
1545,16495,37282,CROSTACEI_E_MOLLUSCHI,"06/18/2023, 11:15:49",0
1546,14801,37282,CROSTACEI_E_MOLLUSCHI,"06/18/2023, 11:15:56",0
1547,16494,37282,TORTELLINI,"06/18/2023, 11:19:33",1
1548,16495,37282,PASTA,"06/18/2023, 11:26:47",0
1549,14671,37283,PESCE,"06/18/2023, 11:27:29",0
1550,16497,37283,TORTELLINI,"06/18/2023, 11:27:38",0
1551,16497,37283,PASTA,"06/18/2023, 11:27:44",0
1552,16498,37283,TORTELLINI,"06/18/2023, 11:27:51",0
1553,16498,37283,VERDURE,"06/18/2023, 11:27:57",0
1554,14671,37283,TORTELLINI,"06/18/2023, 11:29:35",0
1555,14671,37283,VERDURE,"06/18/2023, 11:29:42",0
1556,14671,37283,PESCE,"06/18/2023, 11:29:48",1
1557,14671,37284,TORTELLINI,"06/18/2023, 11:30:59",0
1558,14671,37284,VERDURE,"06/18/2023, 11:31:05",0
1559,16500,37284,TORTELLINI,"06/18/2023, 11:31:18",0
1560,16500,37284,PASTA,"06/18/2023, 11:31:25",0
1561,16501,37284,TORTELLINI,"06/18/2023, 11:31:31",0
1562,16501,37284,VERDURE,"06/18/2023, 11:31:37",0
1563,14671,37284,TORTELLINI,"06/18/2023, 11:31:43",1
1564,14671,37284,PESCE,"06/18/2023, 11:31:56",0
1565,14671,37284,VERDURE,"06/18/2023, 11:32:02",1
1566,14671,37284,GNOCCHI,"06/18/2023, 11:32:08",0
1567,14792,37294,TORTELLINI,"06/18/2023, 12:58:59",0
1568,14720,37303,CROSTACEI_E_MOLLUSCHI,"06/18/2023, 15:48:54",0
1569,14720,37303,CROSTACEI_E_MOLLUSCHI,"06/18/2023, 15:50:03",1
1570,14720,37303,CROSTACEI_E_MOLLUSCHI,"06/18/2023, 15:50:09",0
1571,14720,37304,CROSTACEI_E_MOLLUSCHI,"06/18/2023, 15:54:21",0
1572,14720,37304,CROSTACEI_E_MOLLUSCHI,"06/18/2023, 15:54:45",1
1573,14660,37315,VERDURE,"06/18/2023, 20:39:56",0
1574,16534,37315,CROSTACEI_E_MOLLUSCHI,"06/18/2023, 20:44:32",0
1575,16535,37315,PASTA,"06/18/2023, 20:44:47",0
1576,16536,37315,VERDURE,"06/18/2023, 20:44:58",0
1577,16534,37315,PIZZA,"06/18/2023, 20:45:54",0
1578,16535,37315,CARNE,"06/18/2023, 20:48:16",0
1579,16536,37315,CARNE,"06/18/2023, 20:48:27",0
1580,16534,37315,CARNE,"06/18/2023, 20:48:33",0
1581,14687,37326,PIZZA,"06/19/2023, 01:04:44",0
1582,14731,37327,CROSTACEI_E_MOLLUSCHI,"06/19/2023, 01:06:00",0
1583,14661,37333,CROSTACEI_E_MOLLUSCHI,"06/19/2023, 01:30:33",0
1584,16555,37333,CROSTACEI_E_MOLLUSCHI,"06/19/2023, 01:31:23",0
1585,16555,37333,CROSTACEI_E_MOLLUSCHI,"06/19/2023, 01:31:30",1
1586,16555,37333,PIZZA,"06/19/2023, 01:31:43",1
1587,16555,37333,PIZZA,"06/19/2023, 01:31:43",1
1588,16565,37340,CARNE,"06/19/2023, 07:57:01",0
1589,16565,37340,GNOCCHI,"06/19/2023, 07:57:08",0
1590,16565,37340,VERDURE,"06/19/2023, 07:57:14",0
1591,16565,37340,CROSTACEI_E_MOLLUSCHI,"06/19/2023, 07:57:21",0
1592,16566,37340,TORTELLINI,"06/19/2023, 07:57:28",0
1593,16566,37340,PASTA,"06/19/2023, 07:57:34",0
1594,16567,37340,PIZZA,"06/19/2023, 07:57:41",0
1595,16567,37340,PASTA,"06/19/2023, 07:57:54",0
1596,16568,37340,TORTELLINI,"06/19/2023, 07:57:54",0
1597,16568,37340,PESCE,"06/19/2023, 07:58:07",0
1598,16571,37341,CARNE,"06/19/2023, 07:59:12",0
1599,16571,37341,GNOCCHI,"06/19/2023, 07:59:19",0
1600,16571,37341,VERDURE,"06/19/2023, 07:59:26",0
1601,16571,37341,CROSTACEI_E_MOLLUSCHI,"06/19/2023, 07:59:32",0
1602,14771,37348,CROSTACEI_E_MOLLUSCHI,"06/19/2023, 08:14:30",0
1603,14771,37348,TORTELLINI,"06/19/2023, 08:14:40",0
1604,16578,37348,CROSTACEI_E_MOLLUSCHI,"06/19/2023, 08:14:51",0
1605,14771,37348,VERDURE,"06/19/2023, 08:15:22",0
1606,16578,37348,PIZZA,"06/19/2023, 08:15:32",0
1607,14771,37349,TORTELLINI,"06/19/2023, 08:17:41",0
1608,14771,37349,VERDURE,"06/19/2023, 08:17:54",0
1609,14771,37349,CROSTACEI_E_MOLLUSCHI,"06/19/2023, 08:18:21",0
1610,14771,37349,PASTA,"06/19/2023, 08:18:28",0
1611,14771,37349,PIZZA,"06/19/2023, 08:18:34",0
1612,14771,37349,CROSTACEI_E_MOLLUSCHI,"06/19/2023, 08:18:41",1
1613,16580,37349,CROSTACEI_E_MOLLUSCHI,"06/19/2023, 08:18:53",0
1614,16580,37349,PASTA,"06/19/2023, 08:19:00",0
1615,14771,37350,PASTA,"06/19/2023, 08:19:29",0
1616,16588,37353,PASTA,"06/19/2023, 08:57:38",0
1617,16588,37353,PIZZA,"06/19/2023, 08:57:45",0
1618,16588,37353,PIZZA,"06/19/2023, 08:58:04",1
1619,16588,37353,PASTA,"06/19/2023, 08:58:17",1
1620,16588,37353,PIZZA,"06/19/2023, 08:58:17",0
1621,16588,37353,PIZZA,"06/19/2023, 08:58:24",1
1622,16588,37353,PASTA,"06/19/2023, 08:58:24",0
1623,16587,37353,CROSTACEI_E_MOLLUSCHI,"06/19/2023, 08:59:41",0
1624,16587,37353,LEGUMI,"06/19/2023, 08:59:48",0
1625,16587,37353,LEGUMI,"06/19/2023, 09:00:01",1
1626,16587,37353,CROSTACEI_E_MOLLUSCHI,"06/19/2023, 09:00:01",1
1627,16587,37353,CROSTACEI_E_MOLLUSCHI,"06/19/2023, 09:00:07",0
1628,16587,37353,CROSTACEI_E_MOLLUSCHI,"06/19/2023, 09:00:40",1
1629,16587,37353,PASTA,"06/19/2023, 09:00:48",0
1630,16587,37353,PASTA,"06/19/2023, 09:00:56",1
1631,16587,37353,PIZZA,"06/19/2023, 09:01:02",0
1632,16586,37353,PIZZA,"06/19/2023, 09:01:41",0
1633,16586,37353,PASTA,"06/19/2023, 09:01:55",0
1634,14687,37353,PASTA,"06/19/2023, 09:02:05",0
1635,14687,37353,PASTA,"06/19/2023, 09:02:31",1
1636,16586,37353,PIZZA,"06/19/2023, 09:02:37",1
1637,16586,37353,PASTA,"06/19/2023, 09:02:50",1
1638,16587,37353,PIZZA,"06/19/2023, 09:02:50",1
1639,16588,37353,PASTA,"06/19/2023, 09:03:03",1
1640,16588,37353,PASTA,"06/19/2023, 09:03:10",1
1641,16588,37353,PASTA,"06/19/2023, 09:03:10",1
1642,16588,37353,PASTA,"06/19/2023, 09:03:10",1
1643,16588,37353,PASTA,"06/19/2023, 09:03:16",1
1644,16588,37353,PASTA,"06/19/2023, 09:03:29",0
1645,16587,37353,PIZZA,"06/19/2023, 09:04:24",0
1646,16588,37353,PASTA,"06/19/2023, 09:04:57",1
1647,16588,37353,CROSTACEI_E_MOLLUSCHI,"06/19/2023, 09:05:03",0
1648,16588,37353,CROSTACEI_E_MOLLUSCHI,"06/19/2023, 09:05:13",1
1649,16588,37353,PASTA,"06/19/2023, 09:05:20",0
1650,16587,37353,PIZZA,"06/19/2023, 09:05:33",1
1651,16587,37353,PIZZA,"06/19/2023, 09:05:39",0
1652,16587,37353,PIZZA,"06/19/2023, 09:05:46",1
1653,16587,37353,PIZZA,"06/19/2023, 09:05:53",0
1654,16587,37353,PIZZA,"06/19/2023, 09:06:39",1
1655,16588,37353,PASTA,"06/19/2023, 09:06:45",1
1656,14687,37353,CARNE,"06/19/2023, 09:07:10",0
1657,14687,37353,CARNE,"06/19/2023, 09:07:39",1
1658,14749,37358,PIZZA,"06/19/2023, 09:08:22",0
1659,14749,37358,CROSTACEI_E_MOLLUSCHI,"06/19/2023, 09:08:49",0
1660,14749,37358,PIZZA,"06/19/2023, 09:08:56",1
1661,16593,37358,PIZZA,"06/19/2023, 09:09:04",0
1662,16593,37358,PASTA,"06/19/2023, 09:09:11",0
1663,16594,37358,PIZZA,"06/19/2023, 09:09:17",0
1664,16594,37358,PASTA,"06/19/2023, 09:09:30",0
1665,16594,37358,PESCE,"06/19/2023, 09:09:37",0
1666,16593,37358,PESCE,"06/19/2023, 09:09:37",0
1667,16595,37358,PESCE,"06/19/2023, 09:09:37",0
1668,16595,37358,PIZZA,"06/19/2023, 09:09:43",0
1669,16595,37358,PASTA,"06/19/2023, 09:09:50",0
1670,16593,37358,PESCE,"06/19/2023, 09:10:03",1
1671,16595,37358,CARNE,"06/19/2023, 09:10:03",0
1672,16595,37358,PESCE,"06/19/2023, 09:10:16",1
1673,14731,37360,CARNE,"06/19/2023, 09:12:35",0
1674,14731,37360,CARNE,"06/19/2023, 09:12:41",1
1675,14731,37360,CROSTACEI_E_MOLLUSCHI,"06/19/2023, 09:12:48",0
1676,16599,37360,LEGUMI,"06/19/2023, 09:12:54",0
1677,16599,37360,LEGUMI,"06/19/2023, 09:13:01",1
1678,16599,37360,PASTA,"06/19/2023, 09:13:30",0
1679,16598,37360,PIZZA,"06/19/2023, 09:13:36",0
1680,14731,37360,CARNE,"06/19/2023, 09:13:45",0
1681,16598,37360,CARNE,"06/19/2023, 09:14:04",0
1682,16599,37360,PIZZA,"06/19/2023, 09:14:10",0
1683,16599,37360,PIZZA,"06/19/2023, 09:14:17",1
1684,16598,37360,PIZZA,"06/19/2023, 09:14:30",1
1685,14731,37360,CROSTACEI_E_MOLLUSCHI,"06/19/2023, 09:14:56",1
1686,16598,37360,CARNE,"06/19/2023, 09:14:56",1
1687,14731,37360,CARNE,"06/19/2023, 09:14:56",1
1688,16599,37360,PASTA,"06/19/2023, 09:14:56",1
1689,16598,37360,PIZZA,"06/19/2023, 09:15:09",0
1690,16599,37360,PASTA,"06/19/2023, 09:15:09",0
1691,16598,37360,PIZZA,"06/19/2023, 09:15:37",1
1692,16598,37360,CROSTACEI_E_MOLLUSCHI,"06/19/2023, 09:15:37",0
1693,16598,37360,PIZZA,"06/19/2023, 09:15:59",0
1694,16598,37360,PIZZA,"06/19/2023, 09:16:05",1
1695,16598,37360,CROSTACEI_E_MOLLUSCHI,"06/19/2023, 09:16:12",1
1696,14731,37360,PASTA,"06/19/2023, 09:16:25",0
1697,14731,37360,CARNE,"06/19/2023, 09:16:32",0
1698,14731,37360,PIZZA,"06/19/2023, 09:16:32",0
1699,14731,37360,CROSTACEI_E_MOLLUSCHI,"06/19/2023, 09:16:38",0
1700,14731,37360,PASTA,"06/19/2023, 09:16:52",1
1701,14731,37360,PIZZA,"06/19/2023, 09:16:58",1
1702,14731,37360,CARNE,"06/19/2023, 09:17:12",1
1703,16598,37360,PIZZA,"06/19/2023, 09:17:18",0
1704,14731,37360,CARNE,"06/19/2023, 09:17:25",0
1705,16599,37360,PASTA,"06/19/2023, 09:17:25",1
1706,14731,37360,CROSTACEI_E_MOLLUSCHI,"06/19/2023, 09:17:45",1
1707,16598,37360,PIZZA,"06/19/2023, 09:17:45",1
1708,16599,37360,PASTA,"06/19/2023, 09:17:45",1
1709,16599,37360,PASTA,"06/19/2023, 09:17:45",1
1710,14731,37360,CARNE,"06/19/2023, 09:17:45",1
1711,14731,37360,CARNE,"06/19/2023, 09:17:58",0
1712,14909,37362,PASTA,"06/19/2023, 09:18:21",0
1713,14909,37362,CROSTACEI_E_MOLLUSCHI,"06/19/2023, 09:18:27",0
1714,16599,37360,PASTA,"06/19/2023, 09:18:52",0
1715,16598,37360,CROSTACEI_E_MOLLUSCHI,"06/19/2023, 09:19:11",0
1716,14909,37362,CROSTACEI_E_MOLLUSCHI,"06/19/2023, 09:19:29",1
1717,14909,37362,PIZZA,"06/19/2023, 09:19:36",0
1718,16601,37362,PASTA,"06/19/2023, 09:19:42",0
1719,16601,37362,PIZZA,"06/19/2023, 09:19:42",0
1720,16601,37362,CARNE,"06/19/2023, 09:19:49",0
1721,16601,37362,CARNE,"06/19/2023, 09:19:55",1
1722,16602,37362,PASTA,"06/19/2023, 09:20:02",0
1723,16598,37360,PIZZA,"06/19/2023, 09:20:21",0
1724,16602,37362,PIZZA,"06/19/2023, 09:20:28",0
1725,14909,37363,PIZZA,"06/19/2023, 09:21:01",0
1726,14909,37363,CROSTACEI_E_MOLLUSCHI,"06/19/2023, 09:21:28",0
1727,16604,37363,PASTA,"06/19/2023, 09:21:37",0
1728,16604,37363,PIZZA,"06/19/2023, 09:21:44",0
1729,16605,37363,PASTA,"06/19/2023, 09:21:52",0
1730,16605,37363,PIZZA,"06/19/2023, 09:22:05",0
1731,14731,37364,CARNE,"06/19/2023, 09:22:43",0
1732,14909,37365,CROSTACEI_E_MOLLUSCHI,"06/19/2023, 09:26:03",0
1733,16618,37373,TORTELLINI,"06/19/2023, 10:28:25",0
1734,16618,37373,PESCE,"06/19/2023, 10:28:32",0
1735,16618,37373,PIZZA,"06/19/2023, 10:28:38",0
1736,16620,37373,VERDURE,"06/19/2023, 10:28:51",0
1737,16620,37373,CROSTACEI_E_MOLLUSCHI,"06/19/2023, 10:28:51",0
1738,16619,37373,CARNE,"06/19/2023, 10:28:58",0
1739,16619,37373,PASTA,"06/19/2023, 10:29:05",0
1740,16621,37373,CARNE,"06/19/2023, 10:29:12",0
1741,16621,37373,PIZZA,"06/19/2023, 10:29:25",0
1742,16624,37377,CARNE,"06/19/2023, 10:29:45",0
1743,16624,37377,PIZZA,"06/19/2023, 10:29:52",0
1744,16627,37378,TORTELLINI,"06/19/2023, 10:30:07",0
1745,16627,37378,PESCE,"06/19/2023, 10:30:14",0
1746,16627,37378,PIZZA,"06/19/2023, 10:30:20",0
1747,16628,37378,CARNE,"06/19/2023, 10:30:55",0
1748,16628,37378,PIZZA,"06/19/2023, 10:31:02",0
1749,16629,37378,VERDURE,"06/19/2023, 10:31:48",0
1750,16629,37378,CROSTACEI_E_MOLLUSCHI,"06/19/2023, 10:31:55",0
1751,16630,37378,CARNE,"06/19/2023, 10:32:02",0
1752,16630,37378,PASTA,"06/19/2023, 10:32:09",0
1753,16631,37378,VERDURE,"06/19/2023, 10:34:08",0
1754,16631,37378,CROSTACEI_E_MOLLUSCHI,"06/19/2023, 10:34:15",0
1755,16632,37378,CARNE,"06/19/2023, 10:34:21",0
1756,16632,37378,PASTA,"06/19/2023, 10:34:28",0
1757,16633,37378,TORTELLINI,"06/19/2023, 10:34:41",0
1758,16633,37378,PIZZA,"06/19/2023, 10:34:48",0
1759,16633,37378,PESCE,"06/19/2023, 10:34:54",0
1760,16636,37380,CARNE,"06/19/2023, 10:38:45",0
1761,16636,37380,PIZZA,"06/19/2023, 10:38:52",0
1762,16637,37380,VERDURE,"06/19/2023, 10:38:58",0
1763,16637,37380,CROSTACEI_E_MOLLUSCHI,"06/19/2023, 10:39:05",0
1764,16639,37381,CARNE,"06/19/2023, 10:39:28",0
1765,16639,37381,PIZZA,"06/19/2023, 10:39:35",0
1766,16641,37382,CARNE,"06/19/2023, 10:41:14",0
1767,16641,37382,PIZZA,"06/19/2023, 10:41:21",0
1768,16642,37382,VERDURE,"06/19/2023, 10:41:28",0
1769,16642,37382,CROSTACEI_E_MOLLUSCHI,"06/19/2023, 10:41:34",0
1770,16643,37382,CARNE,"06/19/2023, 10:41:41",0
1771,16643,37382,PASTA,"06/19/2023, 10:41:48",0
1772,16644,37382,TORTELLINI,"06/19/2023, 10:41:54",0
1773,16644,37382,PESCE,"06/19/2023, 10:42:01",0
1774,16644,37382,PIZZA,"06/19/2023, 10:42:08",0
1775,16649,37385,TORTELLINI,"06/19/2023, 10:58:00",0
1776,16649,37385,PESCE,"06/19/2023, 10:58:06",0
1777,16649,37385,PIZZA,"06/19/2023, 10:58:19",0
1778,16650,37385,CARNE,"06/19/2023, 10:58:26",0
1779,16650,37385,PASTA,"06/19/2023, 10:58:26",0
1780,14906,37384,GNOCCHI,"06/19/2023, 10:58:33",0
1781,14906,37384,PIZZA,"06/19/2023, 10:59:35",0
1782,14906,37384,TORTELLINI,"06/19/2023, 10:59:44",0
1783,14906,37384,RISO,"06/19/2023, 10:59:51",0
1784,16655,37387,CARNE,"06/19/2023, 11:00:18",0
1785,16655,37387,PIZZA,"06/19/2023, 11:00:24",0
1786,16651,37384,PIZZA,"06/19/2023, 11:00:31",0
1787,16656,37387,VERDURE,"06/19/2023, 11:00:37",0
1788,16656,37387,CROSTACEI_E_MOLLUSCHI,"06/19/2023, 11:00:44",0
1789,16651,37384,RISO,"06/19/2023, 11:00:51",0
1790,16657,37387,CARNE,"06/19/2023, 11:01:04",0
1791,16657,37387,PASTA,"06/19/2023, 11:01:11",0
1792,16658,37387,TORTELLINI,"06/19/2023, 11:01:18",0
1793,16658,37387,PESCE,"06/19/2023, 11:01:25",0
1794,16658,37387,PIZZA,"06/19/2023, 11:01:31",0
1795,16652,37384,PIZZA,"06/19/2023, 11:01:38",0
1796,16652,37384,PASTA,"06/19/2023, 11:01:45",0
1797,14719,37387,CROSTACEI_E_MOLLUSCHI,"06/19/2023, 11:02:22",1
1798,14719,37387,CROSTACEI_E_MOLLUSCHI,"06/19/2023, 11:02:22",1
1799,16653,37384,VERDURE,"06/19/2023, 11:02:38",0
1800,16653,37384,GNOCCHI,"06/19/2023, 11:02:45",0
1801,16655,37387,LEGUMI,"06/19/2023, 11:06:41",1
1802,16655,37387,LEGUMI,"06/19/2023, 11:06:41",1
1803,16655,37387,LEGUMI,"06/19/2023, 11:06:48",0
1804,16655,37387,LEGUMI,"06/19/2023, 11:06:54",1
1805,14906,37388,PIZZA,"06/19/2023, 11:07:08",0
1806,14906,37388,RISO,"06/19/2023, 11:07:15",0
1807,16656,37387,CROSTACEI_E_MOLLUSCHI,"06/19/2023, 11:08:07",1
1808,16656,37387,PIZZA,"06/19/2023, 11:08:13",0
1809,16656,37387,CARNE,"06/19/2023, 11:08:33",0
1810,16660,37388,PESCE,"06/19/2023, 11:08:40",0
1811,16656,37387,CARNE,"06/19/2023, 11:08:47",1
1812,16660,37388,RISO,"06/19/2023, 11:09:00",0
1813,16661,37388,PASTA,"06/19/2023, 11:09:00",0
1814,16656,37387,CROSTACEI_E_MOLLUSCHI,"06/19/2023, 11:09:07",0
1815,16662,37388,GNOCCHI,"06/19/2023, 11:09:14",0
1816,16660,37388,PASTA,"06/19/2023, 11:09:14",0
1817,16656,37387,CROSTACEI_E_MOLLUSCHI,"06/19/2023, 11:09:21",1
1818,16661,37388,CARNE,"06/19/2023, 11:09:27",0
1819,16656,37387,PIZZA,"06/19/2023, 11:09:28",1
1820,16656,37387,PIZZA,"06/19/2023, 11:09:34",0
1821,16656,37387,VERDURE,"06/19/2023, 11:09:41",1
1822,16656,37387,VERDURE,"06/19/2023, 11:09:48",0
1823,16656,37387,RISO,"06/19/2023, 11:11:32",0
1824,16656,37387,CROSTACEI_E_MOLLUSCHI,"06/19/2023, 11:11:53",1
1825,16656,37387,CROSTACEI_E_MOLLUSCHI,"06/19/2023, 11:11:53",1
1826,16657,37387,CROSTACEI_E_MOLLUSCHI,"06/19/2023, 11:12:16",0
1827,16657,37387,CROSTACEI_E_MOLLUSCHI,"06/19/2023, 11:12:23",1
1828,16657,37387,PIZZA,"06/19/2023, 11:12:32",0
1829,16656,37387,RISO,"06/19/2023, 11:12:57",1
1830,16656,37387,PESCE,"06/19/2023, 11:13:10",0
1831,16658,37387,PASTA,"06/19/2023, 11:13:28",0
1832,16658,37387,CARNE,"06/19/2023, 11:13:36",0
1833,16658,37387,CARNE,"06/19/2023, 11:13:43",1
1834,16658,37387,PASTA,"06/19/2023, 11:13:56",1
1835,16658,37387,CARNE,"06/19/2023, 11:13:56",0
1836,14923,37390,RISO,"06/19/2023, 11:14:56",0
1837,14923,37390,TORTELLINI,"06/19/2023, 11:15:47",0
1838,14923,37390,RISO,"06/19/2023, 11:15:47",1
1839,14923,37390,CARNE,"06/19/2023, 11:15:54",0
1840,14923,37390,PIZZA,"06/19/2023, 11:16:13",0
1841,14923,37390,PASTA,"06/19/2023, 11:16:19",0
1842,16667,37390,PIZZA,"06/19/2023, 11:16:46",0
1843,16667,37390,PASTA,"06/19/2023, 11:16:52",0
1844,16667,37390,CROSTACEI_E_MOLLUSCHI,"06/19/2023, 11:16:59",0
1845,16668,37390,PASTA,"06/19/2023, 11:17:12",0
1846,16668,37390,PIZZA,"06/19/2023, 11:17:19",0
1847,16669,37390,LEGUMI,"06/19/2023, 11:17:38",0
1848,16669,37390,RISO,"06/19/2023, 11:17:45",0
1849,14675,37393,VERDURE,"06/19/2023, 11:18:57",0
1850,16669,37390,CARNE,"06/19/2023, 11:19:30",0
1851,16669,37390,PIZZA,"06/19/2023, 11:19:40",0
1852,14703,37399,PIZZA,"06/19/2023, 11:21:28",0
1853,14923,37390,PASTA,"06/19/2023, 11:22:01",1
1854,16667,37390,PASTA,"06/19/2023, 11:22:01",1
1855,14703,37399,CROSTACEI_E_MOLLUSCHI,"06/19/2023, 11:22:13",0
1856,14703,37399,LEGUMI,"06/19/2023, 11:22:20",0
1857,14703,37399,PIZZA,"06/19/2023, 11:22:34",1
1858,14703,37399,LEGUMI,"06/19/2023, 11:22:34",1
1859,16668,37390,PASTA,"06/19/2023, 11:22:47",1
1860,16668,37390,PIZZA,"06/19/2023, 11:22:54",1
1861,16668,37390,CROSTACEI_E_MOLLUSCHI,"06/19/2023, 11:23:01",0
1862,16680,37399,LEGUMI,"06/19/2023, 11:23:08",0
1863,16681,37399,PASTA,"06/19/2023, 11:23:08",0
1864,16681,37399,PESCE,"06/19/2023, 11:23:22",0
1865,16668,37390,GNOCCHI,"06/19/2023, 11:23:28",0
1866,16682,37399,VERDURE,"06/19/2023, 11:23:42",0
1867,16682,37399,CARNE,"06/19/2023, 11:23:49",0
1868,14773,37404,VERDURE,"06/19/2023, 11:24:09",0
1869,14707,37403,PIZZA,"06/19/2023, 11:24:16",0
1870,16684,37403,TORTELLINI,"06/19/2023, 11:24:29",0
1871,16684,37403,CARNE,"06/19/2023, 11:24:36",0
